20050101
-5.6,-20
-2.9,-18.3
1.7,-10.5
-2.1,-9.6
-3.4,-10.5
1.2,-12.2
-2.4,-9.6
-1.3,-11.8
-3.1,-10.8
1.1,-13.2
0.1,-11.4
0.8,-11.6
-0.1,-10.9
-1.6,-13.5
0,-13.4
3.9,-13.3
2.7,-7.9
1,-10.6
1.3,-12.4
2.3,-11.3
-1.6,-8.9
-0.1,-8.5
0.8,-9.9
2.4,-7.3
0.8,-7.9
-0.9,-10.6
3.3,-12.6
8.5,-7.9
-0.6,-8.8
0.2,-9.4
1.8,-10.2
0.4,-10.4
2.8,-11
1.9,-8.9
0.1,-8.5
-3.3,-6.6
-4.9,-8.1
-1,-10.2
-3.5,-8.2
-0.5,-7.1
-2.2,-10.4
-2.2,-10.2
4.9,-10
5.5,-9.2
-0.5,-5.2
-0.5,-4.2
1.1,-6.7
-1.4,-7
-2.2,-10.9
-5.3,-17.8
0.7,-16.1
7.2,-8.2
11,-1.7
5.5,-6
6.4,-5.1
2.6,-4.5
7.3,-10
7.4,-2.2
11,-3.8
12.5,-1.8
5.6,-1.7
2.6,-4.9
-1.3,-10.7
10.9,-9.7
16.3,-2.6
16.8,0.6
17.8,-1.4
19.2,0.4
12.5,3.2
3.7,-4.3
2,-10.3
8.8,-10.4
10.2,-2.2
13.8,-4.5
8.2,2.2
6.1,-1.9
7.1,-8
11.4,-1.3
14.2,-0.5
7.7,1.4
11,-0.5
13.9,-0.2
12.6,-4.4
17.1,-3.9
16.7,1
18.3,1.5
19.6,3.5
11.4,4.7
19.2,-1
21,3.1
17.3,5.1
18,4.9
19,2.5
25.4,7
23.6,10.7
29.9,11.3
24.3,13.1
13.2,2.2
8.8,2
12,-0.5
11.9,5.2
13.6,4.1
18.5,0.7
20.2,6.6
18.4,2.4
22.8,6.6
23.7,11.9
24.8,8
18.9,8.2
18.1,2.5
23.4,2.5
21.9,4.9
24.9,7.5
23.7,9.4
24.7,7.5
28.3,12.7
30.1,13.1
32.9,15.8
28.8,11.5
32,12.5
24.1,14.1
24.6,9.3
26.7,11.9
20.3,14.3
18.3,11.2
21.7,5.6
27.8,11.9
24.4,6.2
24.9,8.9
26.6,10.9
27.8,10.5
27.8,12.4
24.5,16
26.1,10.6
18.4,9.8
16.7,13.7
16.6,13.3
24.2,8
23.2,11.9
22.5,8.4
26.5,10.6
25.3,8.1
27,12.8
27.5,14
26.3,16.2
26.4,12.8
27,14.1
24.2,14.4
22.1,11.7
28.6,12.6
27,15
28.9,14.8
31.5,12.9
33.9,15.2
31.6,17.2
24.8,14.2
26.1,10.6
27.6,13.3
28.8,13.3
23.1,15.3
29.1,12.2
31.7,18.1
32.3,18.5
34.2,20.9
31.9,14.9
30.7,13.9
31.8,16.5
34.2,17.2
32.8,19
34.2,17.2
34.7,19.6
31.8,17.2
38.1,19.6
36.6,18.8
33.5,21.6
27.9,19.8
26.2,16.7
28.2,16.2
25.5,19.1
31.2,15.6
25.9,17.5
26.6,19.4
24.1,16.9
28.5,16.4
26.2,19.1
31.2,19.5
34,15.8
31.6,14.4
29.3,14.3
33.3,16.7
31.3,18.6
31.4,16
33.8,19.1
33.7,16.7
33,16.9
31.9,15.6
28.8,19.5
26,18.1
27.8,20.5
28.5,20.5
30.8,19.6
31.1,20.1
25,19.8
27.4,20.5
28.8,20.9
29.3,18.2
29.1,17.4
23.8,19.1
29.9,17.8
29.7,18
29.3,18.4
28.2,19.3
32.3,19.5
28.8,17.8
26.3,16.4
25.5,15.8
26.2,16.2
25.3,15.3
25.9,18.8
27.9,16.6
27.9,19.7
29.6,20.3
31.8,21.5
33,23.6
31.6,22.1
29.7,20.4
30.9,19.9
26.5,20
20,14.5
22.2,10.3
23.5,12.9
19.7,9.8
23.4,13.9
22,9.9
16.8,14.2
23.2,12.3
25.7,13.6
27.7,15.3
27.5,14.1
26.4,13.5
22.1,17.4
27,13.6
27,9.5
29.2,12.8
22.2,15.7
24.1,11.2
22.8,7.1
24,9.6
24.6,8.1
26.4,11.9
27.2,9.8
29.6,12.1
29.3,13.9
27.5,13.6
28.3,10.4
26.5,11.4
20.3,15.3
21.8,14.2
25,16.9
27.9,12.4
25.1,14.3
22.8,16.9
17.2,10.5
16.5,11
20.2,6.9
21,7.3
22.9,7.6
18.3,12.6
16,11
15.6,12.1
14.8,13.1
17.6,13.5
17.9,12.3
14.6,11.5
11.7,5.9
13,6.1
18.5,4.1
21.2,4.8
14.1,10.3
16.5,4.3
18,1.7
20.3,2.2
20.6,3.3
18.7,5.4
15.8,10.5
15,9.1
14.3,0.1
18.4,0.1
21.3,4.6
19.7,2.4
15.2,7.2
10,6.2
11.1,8
12.8,5.5
11.1,3.8
16.3,2.3
17.7,2.1
17.6,1
16.8,2
14,6.7
12.3,-0.2
12.7,-1.8
12.5,-1.9
15,-0.3
17.1,0.9
18.7,3.7
19.6,2.5
19.5,3.9
17.3,10
16.8,0.9
17.4,3.6
15.2,-0.9
18.2,2.5
16.8,-0.7
17.3,0.8
16,3
10.7,4.1
6.5,-0.9
7.5,-2.3
8.6,-1
9,-2.7
7.9,0.9
6.2,-2.5
6.7,0.2
8.6,-3.9
7.8,-3.7
8.5,-3.7
9.7,-4.2
11,-4.1
12.3,-1.3
14,-1.3
7.6,-1.5
8,-4.6
9.8,-1.9
5.2,-5
5.6,-5.4
1.5,-6.5
-5.1,-13.2
-2.6,-15.3
-1.6,-13.4
1.7,-13.6
7.9,-9
6.3,-7.7
0.1,-8.7
-0.4,-8
-0.1,-12.8
-0.6,-14
-2.8,-10.9
0,-14.6
1.9,-12.4
-0.2,-14.6
6,-13.4
5.7,-11.9
0.6,-7.3
-6.4,-14.7
7,-11.1
7.5,-8
8.6,-6.9
6.9,-7.9
5.4,-10.2
0.2,-9.4
-0.7,-7.7
1.3,-5.1
-2.2,-6.5
-0.5,-5.7
3.1,-8
0.2,-8.4
-0.1,-4.4
-1.9,-9.3
-9,-11.9
-4.9,-17.9
-4,-15.1
1,-13
7.9,-11.3
8.4,-9.3
2.5,-10.4
2.8,-3.2
5.9,-6.3
5.1,-4.7
5.5,-6.6
3.8,-3.5
0.9,-3.2
-1.5,-5
-2.6,-7.1
-2.4,-9.3
-0.1,-11.8
-1.4,-10.3
-0.1,-10.9
1.9,-8.3
1.6,-7.8
5.5,-9.2
6.5,-11
5.4,-3.9
4.6,-5.2
-0.8,-5.2
3.1,-4.8
4.4,-6.5
3,-3.6
-1.9,-7.7
1.1,-11.9
-2.5,-5.4
0.5,-4.4
2.6,-11
-1.9,-10.6
4.8,-9.9
9.8,-5.9
10.8,-2.9
11.8,-3.3
12.8,1
8.8,0.3
6.8,-3
2.4,-5.2
2.8,-9.9
6.6,-4.6
9.4,-7.9
14.2,-2
7.3,-0.7
7.8,-5.9
4.3,-2
10.8,-2.1
8.6,-0.2
0.5,-6
-2.9,-6.9
1.4,-10.4
6.5,-10.1
7.9,-5.9
12.3,-0.6
13.4,1.1
14.7,0.6
14.6,-0.5
18.7,0.5
11.2,4.5
15.2,2.8
15.5,4.8
10.1,1.4
1.5,-7.5
5.6,-10.5
9.5,-4.6
9,0.9
16.6,-1.4
13.6,1.3
12.3,2.7
16,0.1
17.4,2.7
13.9,2.6
12.5,2.4
13.9,-1.2
15.5,-0.3
17,1.4
15.2,-0.8
17.3,2.7
13.4,-5.1
20.9,1.7
22.8,4.3
23.1,9.5
19.2,10.4
23.1,3.3
17.7,7.4
14.6,8.8
16.5,0.4
18.6,6.7
24,9.5
26,9
21.1,10.8
24.4,7.3
21.4,8
9.5,-3.3
8.3,-1.7
12.7,0.6
16.9,3
19.7,6.3
23.9,9.6
22.4,10.3
16.4,4.1
17.3,2.1
15.5,5.3
19.6,7.4
19.2,4.8
22,4.6
17.5,10.2
23.3,9.3
20.3,10
21.8,8.2
30.5,11.9
34.7,18
25.9,16.5
21.7,9.5
25.5,12.8
23.3,17.4
22.4,14
25.9,7.8
26.1,11.5
26.3,11.7
22.4,13.5
20.3,11.2
14.3,4.4
13.6,4.1
18.3,7.9
22.9,6.7
26,9.5
28.7,13.3
28.6,12.5
29.4,14
29.1,11.8
25.9,14.5
14.6,12.3
21.3,8.5
25.6,11.5
23.5,15.2
17.7,13.4
18.7,11.5
21.6,6.3
26.3,8.4
28.9,13.3
30,17
25.8,14.9
26.7,13.7
26.6,16.6
23.5,15.1
27.3,9.4
26.7,15.7
26.7,11.3
29.9,17.2
26.5,13.2
25.9,11.9
24.8,8.3
30.2,14.7
30.6,19.3
25.2,16.3
26.9,13.8
30.9,14
34.4,19.1
31.5,17.5
32.3,15.9
35,22.3
28.7,20.4
21.2,16.5
19.6,16.4
26.6,14.6
29.1,15.2
29,12.6
29.2,14
30.6,18.4
28.4,16.8
29.6,15.5
30.7,21.3
30.6,18.3
25.3,19.9
22.3,18.3
28.5,18
30.1,18.8
31.4,19
27.9,19.2
27.9,16.6
26,19.6
28.1,17.4
29.1,19.3
30,20.8
30.8,19.5
28.2,20.5
26.5,20.5
25.8,21.2
27.4,20.7
31,20.7
28.9,21.8
27.2,20.7
26.7,19.1
23,17.1
23.3,15.3
29.4,14.2
23.8,14.1
26.2,16.5
28.1,14.7
28.7,16.2
26.4,19.6
30.4,21.1
24.7,18.6
27.1,18.1
24.8,16.6
26.1,16.4
26.4,14.3
26.7,16.7
27.3,18.5
27.3,17.6
28.8,18.5
28.7,18.2
28.7,17.4
29.1,18.9
30.3,18.2
30.8,20
29.1,20
24.5,19.8
28.4,18.1
28.1,17.6
27.1,15
28.3,15.7
25.1,18.3
18.8,15.6
20.9,15.3
25.7,15.7
25.1,18.1
22.9,16.9
27.2,17.2
