20050101
2.4,-10.5
0.5,-8
3.1,-6.3
-1.3,-9.6
-0.7,-11.2
0.7,-8.1
0.9,-9
-0.8,-10.3
-1.8,-10.8
-0.5,-10.3
0.8,-11.5
1.2,-10.6
2.9,-9.7
-1.9,-7.8
1.3,-7.5
3.1,-9.7
3.9,-6.7
2.2,-8.1
2.9,-8.6
1.1,-8.1
1.6,-9.1
3.8,-6.9
3.9,-3.3
-0.1,-6
-0.1,-6.7
1.2,-8.2
0.4,-5.6
2.6,-6.9
-0.5,-8.5
0.5,-7.9
-3,-9.5
-1.3,-10.9
-0.8,-11.8
0.8,-9.8
-0.5,-6.9
-3.7,-10.6
-3.4,-9.2
-2.4,-6
-1.4,-8.6
0.2,-5.5
-0.8,-11.1
1.2,-11.4
2.6,-9.4
3.7,-7.5
7.5,-2.9
0.7,-3.1
1.9,-4.5
0,-5.8
2.2,-5.2
-3,-10.4
-2.1,-13.5
2.3,-8.2
2.8,-3.6
-2.1,-7
0.2,-5.5
0.5,-8.7
5.5,-9
8.7,-3.8
1.1,-3.2
-1.5,-5.2
1.6,-11.9
4.1,-7.4
0.3,-4.6
4.8,-7.3
10.2,-3.6
4.8,-0.5
3.4,-2.8
5.1,-3.7
2.2,-1.6
1.1,-7.3
4,-6.5
8.7,-5.3
11.3,-1.7
13.7,-0.2
11.5,0.1
10.8,1.4
11,-3.4
11.8,0.4
12.5,0.9
11.6,1.7
13.9,3.4
8,-1.4
7.1,-3.4
17.6,0.9
14.2,1.8
20.5,2.7
14.8,4.6
15,0.5
21.5,3.8
11.7,6.3
12.4,5.3
14.7,5.6
16.6,3.1
22.8,8.1
23.7,11.2
22.8,13.5
18.7,9.9
10,7.3
14.3,5.2
17.1,4.3
18.2,5.9
14.2,6.5
21.8,4
16.8,6.4
17.4,3.9
24.1,8.8
13.5,9.4
19.3,6.4
12.9,7.5
16.2,6.3
19,4.9
21,6.8
21.4,10.2
22.7,11.8
22.9,10
26.6,10.7
28.5,14
24.3,14.7
20,12.2
28.6,13.3
22.6,13
23.6,9.8
24,13.7
22.7,11.6
16.1,11.8
19.2,6.8
20.3,10.1
22.5,8.5
18.5,10.4
15,8.7
19,9.6
19.4,8.2
14.2,11
21.6,10.5
21.8,13.5
18,13.4
14.5,12.2
26.5,7.8
24.6,12
27.1,12.9
25.3,16.4
23.3,13.2
28.8,11.9
21.8,13.6
27.6,13.2
26.3,18.3
26,15.2
24.3,16.2
26.1,16.8
29.3,19.3
28.8,17.7
25.8,15.2
27,14.8
25.5,15.9
28.1,16.4
26.6,17.9
23.2,16.6
26.4,17.8
23,18.4
20.5,18.2
24,15.8
31.9,16.6
29.1,19.4
26.6,18.6
28.4,17.4
28.8,17
26.6,18
23.6,18.7
25.2,18.4
28.2,17.7
31.7,19.6
32.7,19.3
32.8,22.9
29.8,21.4
33.6,21.7
32.8,22.6
23.8,20.6
28.1,19.8
29.2,20.7
30.5,21.6
31.9,23.6
34.1,25.1
29.7,23.4
30.6,23.3
34.3,24.7
35.4,23.9
32,22.9
29.8,22.3
30.1,22.4
28.3,17.4
29.8,18.5
28.9,21.3
28.1,20
28.6,21.7
28.2,21.6
27.8,22.8
29.5,24.8
28.9,24.2
29.7,24.4
32.9,25.6
33.7,26.9
34.5,27.1
29.9,26.3
30.6,25.7
27,23.9
30.9,21.2
31.1,22
25.7,22.5
32.1,21.9
32,22.7
32.9,22.5
27.9,22.5
28.9,22.3
29.3,22.6
27.4,22.9
29.3,21.7
29.1,23.6
28.9,23.2
29.8,22.9
26.6,21.6
24.8,21.8
27.4,21.2
32.7,25.2
32.8,27.1
33.9,28.1
34.4,27.2
33,26.9
29,19.2
20,16.3
28.2,14.7
29.7,16.2
27.3,18.6
27.8,19.2
28.7,18.6
26.5,20
27.8,19.9
30.1,17.9
29,19.7
29.6,20.9
31.1,22.2
31.5,23.8
29.5,23.8
28.6,21.8
30.3,21.9
26,16.6
30,15
30.2,17.5
30,17.9
30.7,17
32.2,16.6
31.8,18
30.3,19.2
31,22.1
28,20.2
30.2,21.4
26.6,19.1
29.8,14
26,17.4
26.6,16.9
26.4,18.1
27.4,12.9
26.1,18.2
22.6,17.3
24,15.8
24.7,12
24.8,13.6
25.1,18.2
26.4,17.2
27.1,15.5
25.6,16.3
25.9,16.9
20.7,18.2
21,16.5
23.6,12.7
21.2,15.4
22.5,12.2
26.3,10
23.7,11.2
22.9,14.7
21.2,14.8
22.9,10.8
23.3,9.2
24.2,13
23.7,12.9
22.5,15.4
18.3,11.5
18.9,4.5
20.7,6.7
23.6,10.7
17.8,9.4
19.2,5.4
20.8,7.1
17.6,11.7
14.6,5
15.1,-0.3
20,3.9
20.1,5.9
19.1,9
20.4,10.6
15,8
14.2,3.9
16.4,2.9
17.3,7.5
18.8,4.9
16.8,7.7
19.6,6.3
18.7,7.5
19.2,8.2
17.4,9
14.4,4.7
16.2,4.4
13.7,2.2
16.4,3.4
19.3,2.8
11.9,4.6
14,3.3
9.9,2
10.5,-1.4
9.4,-1.2
10.3,-2.3
9.4,-0.6
8.3,0.8
8.2,2
10,2.4
10.1,-2.3
12.7,-1.8
13.5,-1
13.9,-1.5
13.9,-0.4
13.1,0.3
13.2,0.1
9.6,0.8
9.7,-1.9
10.1,-1
4.6,-1.3
2.9,-4.1
-0.8,-5.8
-4.8,-13.5
1,-10.8
-1.5,-8.9
-2.8,-11.3
-0.5,-11.4
-2.5,-8
-2,-8
-2.6,-13.1
-2.4,-11.9
-1.6,-11.1
-2.5,-10.8
-0.4,-10.8
0.2,-9.3
-1.2,-10.1
2.8,-9.2
1.9,-6.7
-1.8,-5.8
-3.8,-10.9
4.8,-9.6
1.4,-4.7
4.5,-5.3
3.5,-5.1
2,-6.8
1.8,-8
-0.8,-3.6
-1.8,-3.5
0.3,-6.9
-0.8,-7.1
3.4,-6.6
6.1,-7.9
-0.5,-6.8
-2.3,-8.8
-3.7,-13.1
-0.8,-12.1
2,-11
3.3,-7.4
3.7,-9.5
-0.9,-5.2
-2.3,-7.5
1.3,-3.7
6.5,-1
2,-3.6
5.1,-4.4
-0.8,-5.2
-5.1,-8.2
-0.3,-9.1
-2.6,-8.9
1.1,-5
4,-7
2.8,-6.7
2.2,-7.4
3.2,-6.7
4.7,-6.4
6.2,-7.4
0.8,-6.6
3.2,-5.5
0.7,-3.4
-2.9,-6
1.4,-8.5
-2.4,-6.6
-1.7,-10.5
-6.2,-16.1
