20050101
3.3,-13.5
-1.6,-12.4
2.4,-8
0.2,-12.1
-3.3,-12.4
3.1,-9.5
2.5,-11.1
-0.6,-12.4
-2.3,-13.8
1.9,-12.3
2.2,-13.2
2.9,-11.7
2.8,-11.3
1,-11.4
2.5,-7.7
2.7,-9.9
5.1,-8.4
3.2,-9.2
3.7,-10.5
2.6,-8.5
1.9,-11.8
1.6,-9.8
0.8,-8.2
2.8,-7.8
0.4,-7.4
1.3,-8.3
-0.7,-8
-0.3,-4.8
0,-8
-0.1,-8.2
-3.2,-11.7
-0.5,-9.5
0.9,-11.8
-0.4,-10.9
0.1,-8.1
-1.1,-11.2
-1.4,-7.4
-2.2,-6.1
-3,-11
-1,-8.1
0.2,-11.1
1.8,-12.7
2.6,-11.1
3.5,-9.8
5.9,-2.3
2.2,-1.8
3.6,-6
0.7,-5.3
0,-6.4
-3.1,-10.7
-1.4,-13.4
2.5,-12
3.4,-7.8
-0.6,-5.9
0.7,-6.5
1.3,-8.8
5.8,-10.1
10,-5.3
4.3,-4.5
1,-4.6
5.3,-6.5
5.2,-5.9
1.2,-5.8
6.3,-8.1
12.8,-5.4
10.3,-0.4
9,-4.4
6.5,-4.9
4.1,-3.1
2.2,-6.6
5.3,-4.4
10.3,-7
12.3,-5
14.7,-2.7
13.1,-0.4
11.7,1.8
11.7,-1.4
13.6,-2.5
15.7,-0.4
13,1.8
16.1,2.3
11.5,-0.7
9.8,-1.1
21.9,-1.1
18,3.7
21.1,2.6
16.2,6.1
16.4,-1
23.6,2.6
15.5,5.2
14.2,3
18.8,5.3
19,2.9
22,6.7
23.6,9.4
23.7,14.1
22.1,12
15.4,5.1
15,5.1
17.9,3.5
19.6,7
18.2,9.7
23.3,2.5
19.8,7
20.3,2
26,7.5
21.9,12.5
24.3,8.7
20.9,10.9
17.7,7.9
20,7.7
22.6,7.4
24,7.7
23.3,15.5
26.2,7.7
27.2,10.5
29.9,13.3
26.9,19.6
25.6,12.8
28.4,14.9
25.9,14.2
25.7,11.1
26.4,12.2
27.7,15.5
23.2,11.3
19.8,6.5
21.6,10.1
22.2,6.2
21.1,9.4
14.3,8.6
22.3,8.5
24,9.9
18.8,14.1
21.5,14.4
26.1,14.8
26,16.5
16.8,12.5
28.8,7.4
27.3,11.2
28.6,13.5
24.1,16.5
28,11.7
29.5,10.9
25.8,13.7
26.9,14.2
29,15.3
26.8,15.4
29.8,15.2
26.8,17.1
30.2,18.4
27.6,15.8
24,14.9
28.8,14.2
30.4,14.7
30.4,17.6
27.8,17.8
26.8,15
28.5,17.6
20.1,17.4
22.4,18.1
27.5,17.7
33.6,18.8
30.7,18.8
28.3,18.9
30.3,15.1
29.6,16.2
31.3,17.5
26.1,19.5
31.8,17.7
29.7,19.8
35.3,20.5
36.3,20.5
33.6,20.5
35.2,22.2
31.7,25.1
30.2,22.1
25.2,21.3
29.4,20.6
30.5,19.6
31.4,19.7
33.5,18.7
35.8,23.1
33.2,21
33,22.3
34.6,20.5
36.2,20.6
35.5,20.9
30.6,21.7
30.7,23.3
31,18.4
31.4,18.1
29.3,20.9
30.5,19.3
28.7,23.6
29.8,22
33.5,23.4
28.8,22.3
30.9,22.5
31.4,23.2
32.7,25.3
34.4,25.6
35,26.6
32.3,25.1
29.5,23
29.9,22.5
33.1,19.9
32.5,23
29.5,21.8
32.5,20
33.4,21
33.7,21.8
27.3,22.2
29.9,21.5
31.2,20.6
27.7,22.5
30.4,19.5
30.3,22.4
30.1,22.2
31.2,23
28.1,23.7
24.6,22.2
29.6,21.9
32.8,24.4
30.4,26.6
33.7,25.5
33.9,25.6
34.4,24.1
26.4,17
25.3,16.6
30.2,13.6
30,15.1
27.9,17.3
30,18.6
30.2,18.1
26.7,20.6
30.6,17.3
30.3,17
29.7,18.2
30.8,19.4
31.5,21.2
32.1,22.1
31.4,22.5
29.4,22.2
30.5,21.7
27.5,17
30.8,13.1
30.6,14.8
30.4,15.8
31.4,14.5
32,15.3
32.6,15.5
30.6,16.5
30.2,19.4
30.7,21.1
27.6,21
24.5,18.3
31.2,12.4
22.1,16.6
26.4,16.1
26.5,18
27.1,10.4
24.4,17.4
22.7,16
25,15.3
25,10
23.3,11.6
26.4,14.7
27.4,14.3
27.5,15.2
25.7,15.6
25.6,15.2
21.4,16.8
21.8,16.5
23.9,15.9
21.3,14.2
23.8,10.5
26.4,6.8
24.2,9.4
21.4,12.8
24,13.8
23.5,7.3
23.4,7.4
23.8,9.3
23.3,10.4
19.2,12.9
20.6,13.7
18.8,2.4
21.1,4.2
25.9,5.5
19.5,6.7
18.8,3.9
21.2,5.3
15.7,8.9
14,6.3
15.3,-0.8
21.4,0.8
23,4.2
19.1,4.6
18.5,8.7
14.6,8.3
16.1,6.1
16.6,0.5
18.1,5.7
19.8,2.5
18.5,3.5
18.5,3.6
19.5,5.5
18.4,5.9
13.9,6.6
14.6,1.6
16.4,1
14.6,-1
16.7,-0.1
19.6,2
14,3
13.8,0.8
11.4,4.1
11,-2.6
9.7,-2.7
9.4,-3.6
11.4,-2.8
9.7,-1.4
6.8,0.1
11.1,-0.3
10.8,-2.8
12.7,-4
13.4,-2.8
13.3,-3
14.3,-3.4
12.5,-2.1
10.6,-1.8
9,0.5
9.3,-4.4
9.1,-3.5
5.9,-3
2.6,-5.1
1.1,-4.5
-3.4,-8.9
2.9,-9.3
0.4,-9.3
-0.9,-10.9
0,-12.2
-0.2,-9.9
-2.1,-7.7
-1.6,-13
-1.2,-10.8
0,-11.6
-0.4,-10.3
1.1,-11.3
1.8,-11.1
-0.1,-7
3.2,-11.4
2.1,-10.2
1.1,-4.9
-2,-9.8
2.2,-12.1
3.8,-8.2
3.9,-6.3
4.9,-6.8
2.5,-8
0.2,-10.2
-2.2,-4.5
-0.1,-2.2
0.7,-6.5
-0.9,-6
2.2,-8.5
4.3,-10.3
1.1,-9
-2,-8.6
-2.2,-15.7
0.3,-15
2.1,-11.9
2.4,-12
3.3,-11.8
2.2,-7.6
-0.1,-9.3
0.8,-1.5
6.2,-3
1.4,-7.3
3.7,-2.9
1.1,-7.1
-1.7,-5.7
3.1,-9.6
-0.9,-9.9
3.8,-5
3.4,-7.7
3.2,-9.1
0.6,-8.7
0.3,-7.9
5.7,-9.4
4.5,-8.5
6,-8
2.2,-4.9
7,-0.4
1.4,-3.8
2.4,-6.5
2.1,-8.4
-3.5,-11.8
-5.7,-15.7
-1.6,-16.3
-1.1,-10.4
-2.2,-4.8
-1.9,-9.6
-1.4,-10.5
1.6,-16.2
9,-10.7
4.6,-6.7
4.6,-7.4
3.5,-1.3
11.7,-2.6
4.2,-4.5
2.5,-4
5.7,-10.1
9.8,-7.7
11.6,-6.1
7.7,-3.6
7.7,0
5.9,-6.8
6.9,-6.6
-0.7,-4.4
5.3,-2.1
2,-5
2.7,-8.3
0.4,-3.5
7.5,-8.3
7.5,-6.1
9.5,-5.9
11.9,-0.9
15.1,-1.6
6.3,-2.3
15,-4.4
10.9,-0.7
9.8,-0.4
14.7,4.1
9.9,-1.5
4,-6.7
9.3,-3.6
17.4,-3.2
17.4,3.4
21.8,0.1
17,6
14.9,6.3
14.8,-1.7
19.3,2.8
17.2,4.1
18.2,6.6
14.1,0.8
19.4,0.4
17.8,6.3
10.3,-0.3
10,5.2
12,-2.4
18.6,1
14.2,0.5
17.7,3
13.6,9.1
20.8,3.7
23.9,6.7
22.3,11.2
15.9,6
7.1,0.8
19.8,2.7
15.4,5.4
14.3,8.9
13.7,10.8
20.8,10.9
13.7,4.6
17.1,2.1
19,7
13.9,6.8
13.5,1.9
18.1,6.7
13.2,6.4
16.5,7.5
19.6,7.3
20.6,6.5
22.4,12.2
19.3,10.3
22.2,6.5
17.9,7.6
19.3,12.1
21.8,5.7
22.5,9.3
24.6,9.6
27.8,14.1
27.4,15.3
23.5,10.2
25.3,10.5
21.9,15.1
26,15.4
25.4,9.6
27.5,14.8
25.3,17.1
21.3,16
25,13.9
23,10
18.4,13.5
26.4,10.7
29.8,11.7
31.2,13.6
31.9,15.7
28.9,19
27.7,14.5
25.4,20.4
23.3,16.7
20,13.7
29.8,11.7
30.6,16.3
29.8,15.8
25,17.4
20.6,13.4
24.3,14.3
31.1,11.8
31.3,14.2
33,18.6
32.8,22.7
33.2,19.2
29.7,19.3
23.3,18.6
29.3,17.8
33.3,19.2
32.9,20.6
30.2,19.8
31.1,14.8
28.1,17.4
28.6,14.9
32.8,16.6
30.3,20.5
29.5,16
29.6,14.3
32.4,15.3
32.8,18.1
34.3,15.2
37,19.1
33,23.9
31.7,22.3
35.4,19.3
34.3,21.9
34.6,22.5
32.5,22.2
27,19.5
30.8,20.3
35.1,20.9
30.4,22.4
25,21.1
30.3,20.6
30.6,21.2
33.8,19.7
32,21.4
31.1,21.4
29.4,21.3
31.7,20.4
31,23.2
30.2,23.1
27,21.8
29.1,22
32.4,19.7
31.3,21.5
31.1,19.8
28.6,24
33.1,24.9
33.8,24.8
27.7,23
23.5,19.9
27.9,20.1
29.8,22.3
34.6,22.8
31.4,21.7
29.3,20
27.3,20.5
22.7,18
25.1,17.7
28.1,19.5
27.4,21.9
31.6,23.3
31.8,23.9
29.1,24
32,21.2
31,20.8
31.1,21.6
28.8,21.6
29.8,22.6
31.8,24.6
32.3,24.7
32.4,25
31.2,24
28.2,24.1
31.7,24.7
32.2,26.2
29.9,21.1
28.7,21
33.8,21.6
32.2,22.3
32,21.8
32.3,21.2
33.7,21.5
34.6,22
31.7,21.6
26.4,17.8
29.3,17.3
31.3,20.3
29.8,21.1
28.5,21
31.4,19
32.9,21
29.9,18.7
26,20
30.1,19.2
29.8,19.1
27.4,21.9
26.7,20
25.6,17.6
25.1,13.1
28.7,13.1
24.2,17.5
20,12.5
19.2,6.8
26.2,8.6
30,12.5
29.2,15.4
29.5,14.8
26.2,16.3
24.2,17.1
27.2,15.2
30.1,16.6
31.3,15.9
29.7,17.4
29.1,17.3
30.3,14.2
29.7,15.2
29.6,14.8
28.1,14.8
24,17.8
26.8,13.1
25.7,13.9
27.9,13.9
27.9,12.1
25.3,13.2
27.4,14.1
28.1,14.1
28,14.6
30.3,13
28.4,13.6
26.2,14.5
27.2,14.6
20,12.3
20,11
23.9,13.3
17.9,7.7
22.1,9.5
18.7,14.3
21.1,14.5
19.6,14.9
22,16.8
18.4,8.5
18.5,5.8
22.6,10.6
17.9,7.8
13.5,11.5
13.4,7.4
18,2.1
13.3,3.2
15.4,7.8
12,5.3
15.2,3.5
21.9,5.3
19.3,4.2
18,6.7
22.8,5.9
19.1,5.4
19.8,5.2
20.4,5.1
20.1,6.4
11.8,1.1
6.4,-2.1
15.6,-2.8
19.8,2.1
13.4,0.6
11.7,2.4
12,-2.5
11.8,-0.3
14,2.3
12.1,0.5
14.7,0.3
11.5,0.4
7.8,6.1
13.7,1.3
10.5,2.8
7.5,1.8
14.6,1.3
6.5,0.1
4.5,-2.8
6.3,-4.3
3.3,0
8.2,0.9
4.4,-2.1
6.3,-3.7
5.5,-5.4
6.2,-5.7
4.7,-6.4
0.7,-6.3
3.9,-9.1
2.8,-8.3
3,-5.2
2.9,-1.4
3.3,-3.6
0.2,-5.1
3.3,-7.9
2.8,-7.6
1.5,-7.2
0.4,-3.9
5.9,-9.6
5.2,-7.5
5.4,-5.8
-2,-9.5
-1.5,-12.7
1,-9.3
3.4,-9.5
2.2,-5.3
1.7,-8.3
6.1,-7.3
7.3,-6.4
4,-7.3
2.5,-5.8
1.9,-3.9
1,-9.7
-0.9,-11.7
-0.3,-12.6
-3.1,-5.8
-1.7,-4.1
-2.4,-8.3
3.6,-10
4.4,-9.5
2.5,-8.9
2.8,-6.2
1,-6.5
2.8,-10.6
3.1,-7.1
3.5,-7.1
-0.7,-8.1
2.4,-11.4
1.8,-11.9
3.5,-10.4
3.4,-10.1
3.3,-8.6
5,-7.9
9.2,-8.9
5.3,-5.2
2.5,-8.9
3.5,-7.7
3.4,-9
1,-9.3
6.8,-9.9
2.5,-8.7
2.5,-8.2
2.9,-3.8
3.5,-9.8
5.2,-7.9
7.2,-4
3.9,-9.8
0.8,-4.6
3.1,-11.8
6.9,-9.2
14.2,-5.6
8.8,-5.8
12,-3.9
10.8,-2.1
8.1,-4.2
7.4,-0.1
13.8,-4
9.1,-1.2
10.5,-6.5
11.6,-3.8
12.2,-1.7
5.7,-3.5
7.7,-6.5
8.2,-5.2
11.9,-4.6
7.6,-2.5
10.1,-4.6
13.3,-2.3
7.5,0.2
12.1,2.9
8.8,-3.9
8.1,-2.1
6.6,3.6
7.2,4.7
12.2,4.8
13,-1.3
9.1,3.6
15.7,1.9
10,3.1
3.1,-1.5
0.2,-7.9
0.7,-11.8
4.7,-8.6
7.4,-5.3
9.2,-2.5
6.3,-1.9
8.4,-4
10.8,-2.7
10.4,0.1
13.8,0.9
10.3,0.1
10.8,2.1
12.4,-1.1
9.9,-0.1
6.6,0.5
5.2,1.9
14.1,3.9
13.5,4.2
13,5.1
17.4,6
17,3.3
22,2.7
16.6,4.3
15.5,5.4
11.1,5.1
8.5,4
16.5,4.8
14.1,6
13.1,4.1
18.5,0.1
13.8,3.7
14.4,5.3
19.9,3.5
18.8,4.7
19,3.7
21.2,7.2
17.9,8.1
16.3,6
12.5,8.2
20.4,5.2
18.7,10.5
17.3,6.5
15.9,8.3
20.1,4.4
20.7,7.2
22.1,11.2
24.6,14.4
20.7,10.3
20.5,9.4
20.4,9
24.2,7.3
26.3,8
22.4,8.4
23.2,7.5
25.5,9.5
29.5,13.1
25.7,15.2
26.2,10.8
29.2,12.2
30,16
28.6,15.1
26.6,17.3
30.4,12
32.8,14.8
26,17.8
25.7,11.4
25.7,11.7
21.2,13.1
25.3,14.3
31.6,11.1
30.8,13.4
25.5,14.1
28.2,14.2
23.5,15.2
26.7,15.2
28.3,11.5
26.6,14
29.7,12
23.6,16.9
19.7,16.5
27.5,16.6
29.8,13.7
34.3,14.6
29,17.7
29,14
30.6,14.2
30.4,17.1
26.4,16.8
18.3,16.8
24.7,17.6
26.1,19.2
30.2,19.4
35.4,16
35.7,19.7
33.1,22
36.3,20.5
33.7,19.8
33.4,19.5
33.5,20.8
28.4,19.2
27.5,20.7
31.8,19.5
32.2,18
31.4,18.6
32.2,18.6
30.7,19.6
27.6,19.7
28.5,20
32.1,20.9
31.6,19.7
31.9,22.3
31.8,22.1
34.9,22
37.3,22.6
31.8,21.9
30.7,20.3
28.4,22.7
27.1,21.6
31.2,20.4
30.2,21.7
31.1,19.3
31.6,18.4
34.4,22.7
33.7,22.1
32.4,24.3
30,20.4
30.6,18.6
31.5,17.7
30,17.6
26.2,21.7
28.9,21.8
28.6,20.8
26.6,23.1
30.4,21.7
32.8,23.3
29.7,22.7
30.5,20.1
29.3,19.2
31.4,21.4
30.7,20.2
33.7,20.1
31.5,20.3
31.5,22.5
29.9,23
31.3,23.7
29.5,24.1
31.1,22.9
32.2,25
28.7,23.1
31.3,23.4
31.6,21.5
31.3,20.6
29.3,21.9
27.2,21.6
28.8,21.9
27.6,21.7
31.5,20.4
35.4,23.3
31.3,23.1
31.9,21.5
30.7,21.4
31.3,21
33.6,20.6
33.6,21.1
28.5,22.6
31.2,21
32.2,22.4
32.5,23.5
31.2,23.6
36.3,23.5
32.9,22.8
31.2,21
33.2,20.8
33.9,20.4
27.7,19.9
29.4,18.7
31.1,19.2
32.5,19.1
31.6,20.9
31,19.2
30.2,19.1
31.7,20.3
30.3,19.9
31.6,16.7
31.8,17.9
31.4,17.4
32.7,16.8
32.6,16.5
32.8,17.2
31.6,18.4
30,19.4
30.2,18.3
25.7,18.5
19.4,17.8
25.3,15.5
26.1,16.4
27.6,17
24.3,18.2
26.5,17.2
25.7,16.6
31.1,13.2
30.5,15.5
28.8,14.4
29,15.7
27.5,18.7
24.4,15.4
23.8,13.6
25,12.8
21.9,12.7
