20050101
2.1,-10.1
2.2,-8.6
3.7,-3.7
0.6,-5.5
-2,-6.1
-2.2,-8
1.8,-6.3
2.6,-6.3
1.1,-7.2
2.1,-6.3
2.7,-6.3
4.8,-6.6
0.3,-3.9
3,-6.1
4.7,-5.9
6.2,-5.7
6.1,-2.7
5.6,-2.7
6.1,-4
4.7,-3.3
2.2,-4.4
5.7,-2.3
4,-3.4
4,-2.6
2.9,-2.1
2.5,-3.2
7.5,-3.5
3.8,-3.2
1.6,-5.1
3.3,-4.1
4.8,-4
2.3,-5.1
3.1,-5.5
3.1,-6.1
1.3,-3.4
-0.9,-3.9
-1.7,-4.4
-2.2,-6.1
-1.7,-3.8
1.6,-3.6
0.8,-4.1
1.7,-4.4
5.7,-4.2
2.9,-4.5
1.2,-1.1
1,-0.6
1.4,-1.6
0.1,-2.7
0.7,-3.6
-0.2,-7
1.7,-6.9
4.1,-5.8
6.6,-2.1
3.1,-1.1
1,-2.4
1.8,-2
6.5,-3.7
9.1,0.2
7.6,0.6
5.6,-1.6
6.9,1.1
9.3,-0.8
6.1,-2
13.3,-2.7
20,0.2
14.1,5.6
9.9,0.8
12.7,-0.1
9.6,2.8
4.7,-1.5
6,-4
12.4,-0.9
12.5,0.4
16.5,4.2
16.6,6.8
13.3,6.4
10.8,0.8
13.7,2.6
14.5,4.7
12.8,8.3
15.9,4.2
20.4,6.2
11.9,0.8
22.2,3.4
21.2,5.7
20.8,8
16.8,9.9
17.1,9.2
24.5,7.4
17.2,7.3
14,8.1
19.7,6.8
21.1,9.6
33.4,12.5
27.9,14.2
32.3,15.1
26.9,17.8
17.8,6.3
15.2,5
17.2,6.7
18.6,10.5
20.7,9.2
23.7,8
17.5,13.4
19.7,10.2
26.7,10.2
28.7,14.6
29.5,13.5
25.1,16.3
22.4,10
23.4,11.2
21.6,11.4
23.8,14
25,14.7
26.5,13.7
30.1,15.7
33.4,21.1
36.5,19.4
26.8,17.2
30.1,18.1
25.8,18.9
26,14.9
26.8,16.8
24.4,17.1
22.1,13.3
22.2,9.2
24.8,13.6
24.5,12.6
22.4,14.5
23.6,13.7
25.3,10.7
28.6,15.4
23,17.6
27.5,13.8
23.1,18.2
19.1,16.7
18.8,14.8
28.5,12.1
26.5,18
28.8,16.3
28.9,16.7
32.3,17.1
29.5,19.7
29.1,19.8
30.4,19.8
28.3,19.2
25.4,18.7
28.8,18.6
27.3,19.4
34,18.8
33.6,22.3
35.4,23.8
34.1,22.8
35.2,21.9
33.3,23.2
30.5,21.9
32,18.3
32.8,20.3
29.1,21.6
24.6,20.6
34,19.6
35.6,21.1
37.8,21.8
37.2,25.9
36.9,23.7
38.3,23
36.6,24.2
39.8,24.1
31.7,22
37.7,23.3
