20050101
1.6,-12.6
1,-11.3
3.4,-5.4
1.3,-8.8
-1.9,-10.1
-1.7,-10
1.1,-8.2
0.7,-11.1
-0.4,-11.5
3.2,-11.6
2.1,-9.1
3.5,-9.1
4.2,-9.2
2.2,-7.1
2.9,-8.9
5.6,-9.1
4.9,-7.6
4.5,-6.2
4.4,-9.1
2.3,-8.9
3.3,-10.4
4.1,-6.6
3.1,-7.1
2.6,-6.7
0.9,-4.4
2,-8.2
4,-5.2
1.3,-5.9
0.8,-7.7
1.4,-7.1
-2.4,-8.8
-0.6,-10.1
0.9,-7.7
1.5,-9.4
0.6,-4.9
-1.1,-8.2
-0.2,-8.5
-1.7,-5.4
-0.3,-7.9
-1.1,-6.3
-0.4,-9.5
2.3,-11.8
4.4,-8.5
5.4,-7.5
4.9,-1.7
1.3,-2
2.9,-3.6
0,-5.1
-1.9,-5.9
-4.3,-9.3
-1.2,-14.2
3,-9.5
4.5,-4.3
0.2,-3.2
1.1,-3.5
1.1,-6.2
6.3,-8.1
10.3,-2.1
3.1,-2.5
3.1,-2.8
6.6,-5.1
6,-5.4
2.8,-3.6
9.3,-7.5
15.8,-3.6
7.4,0.1
6.8,-2.6
8.4,-2.7
4.1,-0.6
2.1,-5.6
4.8,-4.1
10.6,-3
13.1,-3.3
15.5,-1.4
14.9,2.9
10.6,4.8
11,-1
13.8,-1.5
12.5,0.8
13.7,4.3
13.4,2.4
12.9,1.2
10.6,-0.6
23.6,1.5
19.2,5.2
23.6,4.5
16.4,8.6
18,1.2
25,6.2
16.6,8.9
14,4.8
18.4,4.7
20.6,4.6
31.1,11.2
28.4,13.8
27.6,15.3
23.3,13.1
13.1,8.3
13.9,5.4
18.5,3.2
20,7.8
15.8,10
24.8,6.9
19,8.8
21.5,5.1
28.6,10.7
22.8,12.8
25.1,10.1
17.9,12.1
16.7,6.3
20.7,6.5
23.5,8
23.9,11.4
23.4,15.9
26.5,9.2
31.8,14.2
33.1,15.2
28.2,16.7
24.4,14.4
31.5,16
26.3,16.2
28.2,11.6
28,15.5
29.6,16.9
23,11.5
22.5,8.7
25.7,14.2
24.3,10
21.1,12.3
16.1,10.6
23.6,11.1
23.6,11.8
17.7,14.6
24.1,12.7
29.4,14.4
22.1,16
17.3,13.1
27.5,11.2
26.9,12.6
27.6,13.8
23.5,18
28.1,12.4
28.9,12.3
23.6,15.2
26.8,13.8
27.8,15.2
27.2,16.2
29.9,15.6
28.5,18.6
33.8,19.5
33.3,23.3
30.4,17.2
31.2,16.8
31.9,17
30.6,18.3
29.8,19.6
28.2,16.1
32.4,21.7
28,20.9
22.3,19.6
30.4,17.3
36.4,17.8
37.8,22.5
32.6,21.6
32.8,18.4
32.8,19.4
31.8,19.3
32,21.8
30,19
32.2,19.4
35.8,22.3
39.5,23.3
34.9,23.9
37.7,24.7
37.2,24.1
35.9,21.6
26.1,20.9
26.4,19.6
30.4,20.6
33,21.2
35.1,22.9
36,24.7
31.4,26.7
33.6,23.2
36.5,24.6
37.5,23.8
36.5,24.3
32.7,25.3
32.3,25.4
33.8,23.1
31.3,20.6
30.9,19.7
28.5,21.9
28.6,21.4
31.6,22.5
30.2,21.9
31.3,24.5
30.6,24.3
30.5,24.3
33.8,26.1
35.1,27
35,26.5
34.4,26.9
29.3,25.9
26.8,21.8
32.6,21.2
31.8,22.7
28.2,24.8
33.4,22.6
35,23.4
33.9,23.2
29.4,23.9
31.1,21.1
30.6,24.5
28.4,23.6
30.5,21.9
30.1,23.1
30.3,23.3
28.7,24.1
27.1,24.5
28,22.3
29.1,22.7
33.5,26.1
32.7,28.8
35.5,26.4
35,28.2
35.4,27.6
31.8,17.7
23.5,17
29,17.7
30.7,17.1
29.9,17.1
29.2,19.7
29.6,19.5
26.2,20.6
29.3,18.4
29.2,18.8
29.8,20.6
31,22.4
31.7,23
31.6,23.3
31,22.2
29.9,22.8
31.6,20.8
27.1,20
30.2,15.3
30,16.7
30.4,18.2
30.2,17.2
30.6,16.6
31,17.6
30.9,18.7
31,21.1
31.8,21
30.3,19.9
25.4,19.2
30.1,15.8
23.7,18.4
26.1,16.9
26.3,18.8
27.7,13.6
22.1,19.4
21.2,17.5
24,15.1
25,11.7
25.4,13.4
26.5,15.3
28.2,16.7
27,15.9
25.5,16.2
25.7,16.6
20.7,18.6
23.1,17.3
23.8,16.7
21,16.6
23.1,13
26.5,10.5
25.2,11.3
21.9,14.3
23.6,13.9
23.9,10.5
25.3,9.9
24.8,11.8
23.7,11.8
22.7,14.9
19.6,13.1
19.9,6.5
23.1,7.9
25.7,9.3
19.1,9.8
19.4,6.3
20.7,7.7
17.5,11.8
14.8,7.3
15.9,1.8
21.5,5.6
21.9,5
19.2,12
21.4,7.8
17.3,11.5
15.1,6.1
16.2,3.2
18.3,4.4
20.4,5.5
19.4,5.6
19.3,6.3
19.6,7.3
18,8.2
15.5,8.9
14.7,3
16.4,3
15.1,1.5
16.8,3.6
20,3.7
13.4,6.8
13.3,4.4
10.7,3.7
12.2,-0.2
10.5,-0.1
11,-1
11.9,-0.9
9.3,-0.2
10.1,4.2
10.3,1.5
9.5,-2.2
13.8,-2
14.3,-1.8
14.3,-1.7
14.7,-1.6
14.2,-0.5
12.1,0.5
8.9,1.6
11,-1.3
10.5,-1.6
5.5,-0.2
5.9,-4.4
2.4,-2.6
-2.6,-8.6
0.4,-6.3
-0.9,-6.6
0,-7.8
0.6,-9.9
2.1,-7.5
-0.7,-5.2
-1,-8.1
-1.7,-8.5
-0.7,-8.7
-1.5,-7.8
1.6,-8.8
2.1,-5.6
1.6,-7.5
3.7,-10.1
3,-9.1
0.7,-6.2
-2.2,-9.8
9.6,-6.6
7.2,-3.6
6.5,-6.6
5.5,-5.9
2.2,-6.9
0.8,-8.1
0.2,-1.3
-0.1,-2
2.1,-5.4
0.8,-5.5
3,-6.1
-1.1,-6
1.2,-7.6
-1.6,-6.3
-2.9,-10.4
0.2,-11.3
2.8,-10
2.8,-9
4.3,-9.1
3.3,-6.8
-0.7,-5.7
1.1,-1.6
8.3,-2.6
2.8,-5.1
5.3,-4.5
0.2,-3.9
-3.1,-6.6
-0.8,-10.3
-0.5,-7.5
1.4,-4.5
3.2,-2.6
3.9,-5.2
3.7,-8.3
0.7,-5.5
5.8,-7.6
6.3,-7
4.4,-7.4
2,-4.4
7.1,-0.9
-0.1,-3.9
1.4,-7
0.1,-4.2
-1.6,-8.4
-5.7,-14.2
-0.8,-13.4
0.8,-6.9
-0.3,-3
-2.7,-9.4
-2.2,-12
0.9,-13.6
7.7,-9.2
4.9,-3.1
6,-4.5
3.9,-1.1
12.2,1.2
3.9,-2.2
3,-3.6
6.3,-7.9
10.5,-5.9
12.9,-3.8
14.3,-2.3
9.2,2
6.5,-4.9
6.5,-1.9
1.6,-1.4
3.4,-2.6
2.7,-6.4
1.6,-5.8
0.3,-3.6
8.2,-5.4
8.5,-0.4
11,-4.8
16,-0.7
13.8,-1.1
5.4,-0.2
12.8,-2.7
8.9,3.9
12.6,2.9
14.9,6.8
10.9,1.9
2.6,-5.2
8.8,-3.8
17.6,0.1
16,5.2
22.2,4.1
18.7,7.5
14,5.8
16.5,2
18.4,6.3
18.9,4.9
18.1,8
13.2,4.1
21,3.2
16.4,5.6
10.9,2.3
9.4,5.4
12.3,1.1
19.9,3.5
14.6,2.2
19.8,3.2
14.7,7.1
