20050101
-10.9,-22
-4.7,-19
-4.8,-13.1
-5.5,-22.7
-6.4,-20
-4.7,-14.5
-5.8,-24.1
-5.9,-18
-7,-23.2
-3.8,-21.3
-5.3,-22
-4.7,-22.3
-5,-21.7
-5.4,-20
-5.6,-20.3
-2.1,-21
-3.3,-17
-3.3,-16.4
-2.8,-17.3
-3.3,-19.5
-1,-18
-0.3,-17.3
-0.7,-11.5
-3.7,-15.9
-2.1,-11.5
0.8,-14.4
3.3,-14.7
-2.3,-11.6
-8.5,-18.9
-5.3,-14.7
-8.1,-16.1
-7.2,-20.3
-5.8,-21.3
-4.6,-13.4
-6.5,-15.1
-9.5,-17.2
-8.5,-14
-9.5,-14.3
-8.3,-20
-8.5,-19.6
-8.9,-23.8
-6.2,-24.9
-0.4,-21
4.9,-17.8
4.8,-6.5
0.3,-4.7
-2.5,-10
-5.8,-8.7
-6.8,-18
-12.1,-21.4
-7.8,-23.4
-1.8,-19.3
-2.9,-9.2
-6.9,-12.9
-8.6,-13.7
-5.5,-19.4
1.3,-15.1
3,-10
3.3,-7
0.4,-7.1
-1.4,-10.6
-4.7,-8.6
-4.8,-15.9
9.5,-11.2
12.3,-5
10.3,-5.5
11.2,-5.4
10.1,-5.8
7.1,-9.5
-7,-14.6
-2.7,-12.5
5.5,-11.6
6.4,-11.7
8.6,-7.1
7.4,-1.5
1.8,-4.8
3,-12.2
11.2,-10.6
11.2,-4.5
12.1,0.4
11.3,-2.9
4.1,-5.2
11.4,-11.5
16.2,-1.5
17.5,-4.9
18.8,-3.7
13.9,-1
12.5,-6.2
19.7,-2.5
13.2,-0.5
13.7,-1.1
10.8,-0.6
16.3,-4.3
25.5,3.9
24.5,2
21.1,5.8
12.7,3.9
6.9,-0.3
6.7,-0.5
9.6,-3
15.4,1.4
11,1
18.4,-1.3
13.7,-2
18,-4.7
22.7,1.2
20.8,6.2
22.7,4.5
13.3,4.4
9.3,-1.9
12.6,-1.8
17.6,-3.2
19.8,3.6
15.1,1.2
22,1.4
24.9,7.3
29,6.7
24.3,12.5
32.1,12.7
25.3,12.5
20.5,4.4
26.3,1.2
30.6,9.7
28.7,13.4
16.4,3.1
22.2,-1.9
18.1,5.4
17.9,2.7
17.9,1.7
22.1,8
22.4,6
25.5,8.2
24.4,11.5
28.2,10.4
25.4,11
19.3,12.4
16.4,8.9
21.9,7.8
20.6,6
23.3,9.3
18.3,10
20,6.9
24.8,5.8
27.8,8.7
24.5,13.8
26.1,6.7
21.9,11.4
28.4,11.4
21.4,14.4
26.8,10.4
26.7,11.3
23,11.6
25.8,9.4
28.4,8.4
31.5,12.9
24,11.2
25.1,6.7
29,16.1
24.2,13.8
26.4,15.2
28,12.1
32.1,12.4
32.2,14.4
26.9,14.2
26.6,10.9
28.2,11.2
31.6,13.3
32.7,15.5
30.9,16.9
31,15.9
32.3,14.9
35.9,14.2
38.1,16.4
38.1,21.3
30.3,17.6
30.2,19
23.5,16.8
22.2,15.2
22.7,15.1
27.9,14.5
30.3,14.3
30.3,15.4
27.1,16.8
29.7,15.7
29.8,15.1
32.3,14.1
33.8,14.4
33.6,16.2
28.4,19
29.2,12.9
27.7,15.1
29.5,13.8
31,14.6
31.7,16.5
31.3,16.6
30,17.9
31.3,18.5
31.5,18.7
30.5,20.7
30.4,19.5
30,19.3
27.3,20.6
23.7,18.2
22.6,17.5
26,16.6
29.3,15.5
25.6,16.1
25.2,16.5
26,13.1
27.2,15.4
28.2,15.9
27.6,16.9
27.1,14.5
24.7,13.4
23.7,16.7
27.5,12.4
26.9,16.1
28.3,15.7
28.2,17.9
27.5,18.2
26.5,18.6
31.5,18.6
33.5,18.9
29.8,20.6
28.1,20.2
30.6,20.7
26.4,21.2
22.1,16.4
24,14.6
23.9,10.7
25.3,9.3
25.4,11.5
24.4,15.5
25.2,10.9
24.4,11.7
23.1,14.6
23.7,13.8
26.7,10.9
29,11.8
29.8,12.4
29.6,14.1
29.8,12.9
28.3,14.8
23.9,15.4
22.2,10
24.4,4.5
26.2,5.7
26,10.9
27.1,9
24.7,13
28,7.5
31.4,10.4
30.2,14
28,15.3
19.8,16.6
19,11
23.9,4.6
19,11.6
23.4,11.5
19.4,5.5
22.2,4.6
19.8,12
16.8,11
17.1,9.4
20.3,2.1
17.2,7.5
22.7,6.4
23.8,5.1
22.9,6.8
23.1,8.4
23.3,10.4
18.2,13.2
20.5,8.7
20.2,8.5
14.8,5.2
17.8,4.3
19.5,1.5
22.7,4.9
15.2,9.5
15,5.1
16.9,-0.7
20.7,0.5
22.8,2.1
19.2,6
18.3,7.8
14,4.1
13.5,-1.6
16.3,0.5
19.2,2.3
13.7,1.9
17.5,-1.7
18.2,-0.8
12.7,6.1
12.8,3.1
15.1,-3.6
17.8,-2.7
17.5,0.6
17.2,-1.4
18,-0.5
12.8,3.3
7.8,-0.1
8.9,-5.6
11.5,-2.5
13.5,-2.5
16.3,-1.7
18.2,-2.2
18,4
17.8,-0.4
16,1.9
11.7,-5.1
8.4,-2.7
9.4,-5.7
14.2,-2.8
12.8,-0.7
10.1,-5.4
9.2,-6.5
4.3,-4
5.2,-9.1
4.5,-9.4
7.2,-9.2
8.3,-9.9
7.2,-5
5,-7.7
5,-10.2
5,-9.6
6.1,-7.3
6,-7.6
6.7,-6.8
6.5,-5.8
7.3,-7.7
7.5,-3.5
2.8,-5.7
3.8,-7.9
4.5,-8.1
-1.1,-7.4
-2.8,-11.8
-4.2,-14.3
-13,-18.9
-10.6,-18
-8.5,-20.7
-6.7,-20.6
-1.2,-18.7
-2.4,-16.4
-5.1,-14.2
-8.3,-20.5
-9.3,-18.7
-7.8,-19.5
-7.5,-20
-4,-18.7
-3.2,-15.1
-6,-17.3
-1.3,-15.7
-0.7,-16.6
-6.2,-14.7
-8.5,-17.9
3.7,-10.8
2.7,-9.9
2.4,-8.6
0.7,-12.3
0,-15.5
0,-17
-4.2,-13.3
-0.3,-17.4
-1.5,-15
-0.5,-8.3
-0.3,-13.4
-2.6,-15.2
-5.6,-15.9
-8.9,-16.6
-10.4,-24.3
-7.5,-18.9
-5.6,-19.2
-4,-14.5
-1.1,-15.3
-0.8,-14.8
-5.6,-15.5
-5.7,-10.6
1.8,-14.8
2.7,-15.5
-0.1,-12.5
-1.4,-16.2
-4.1,-9.6
-3.1,-15.8
